locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
302,-33,0.9,2,45.61403509,908,-7668,1220,-114,-46,-354,-2486,-4346,-1156,3203,744,-5882,62.18587789,68.72046782,60.3,68.8,-0.050026398,-0.032505923,0,-0.043525341
302,-33,0.9,2,46.19883041,388,-7918,1278,-151,-17,-519,-2282,-5080,-1112,3262,732,-6029,62.13970145,68.76407706,60.3,68.8,-0.046176442,0.04360924,0,0
302,-33,0.9,2,46.78362573,496,-7826,964,-160,-46,-842,-2068.770623,-5572.169952,-1279.737301,3280.341677,568.2682083,-6079.111202,62.13,68.85624869,60.3,68.78330959,-0.009701445,0.092171632,0,-0.016690413
302,-33,0.9,2,47.36842105,686,-7618,840,-182,-56,-1048,-1868.607534,-5975.295156,-1596.807935,3291.948616,212.1023794,-6111.500045,62.13,69.01414399,60.3,68.72306127,0,0.157895296,0,-0.060248321
302,-33,0.9,2,47.95321637,1041.460659,-7667.259259,1057.259259,-245.5052568,-82.23018198,-1206.312756,-1780,-6406,-1784,3296,-194,-6123,62.13,69.14337432,60.3,68.76,0,0.129230337,0,0.036938734
302,-33,0.9,2,48.5380117,1483.983083,-7758.740741,1460.740741,-342.577765,-119.635287,-1341.977411,-2392,-6924,-1802,3243,-658,-6097,62.13,69.1922817,60.30229595,68.79791573,0,0.048907378,0.00229595,0.037915734
302,-33,0.9,2,49.12280702,1792,-7808,1678,-428,-148,-1453,-2956.568462,-7439.415591,-1623.742765,3166.113823,-1024.412484,-6063.315215,62.13,69.02765724,60.34748219,68.74841441,0,-0.164624466,0.045186241,-0.049501323
302,-33,0.9,2,49.70760234,1912,-7540,1312,-484,-161,-1535,-3262,-7954,-1378,3062,-1320,-6014,62.13,68.92572359,60.36,68.69662016,0,-0.101933645,0.01251781,-0.051794251
302,-33,0.9,2,50.29239766,1866.210526,-7630,1041.565349,-520.4177596,-191.2922275,-1616.341462,-3245,-8447.6742,-1276.995723,2893.020881,-1561.258364,-5907.198799,62.13,68.88159577,60.36,68.64963612,0,-0.044127824,0,-0.046984038
302,-33,0.9,2,50.87719298,1792,-7720,906,-550,-215,-1711,-3228,-8984,-1180,2711,-1727,-5762,62.13,68.8925,60.36,68.60030006,0,0.010904234,0,-0.04933606
302,-33,0.9,2,51.4619883,1723.789474,-7685.007299,979,-578.6168655,-217.0910345,-1862.100002,-3496,-9676,-1016,2583,-1799,-5610,62.13,68.92746094,60.36257813,68.55029861,0,0.034960938,0.002578125,-0.050001456
302,-33,0.9,2,52.04678363,1684,-7618,1052,-602,-219,-2013,-3695.618912,-10472.87321,-619.9011705,2454.862879,-1801.322335,-5374.101646,62.13,68.9565625,60.410625,68.50307137,0,0.029101562,0.048046875,-0.047227233
302,-33,0.9,3,52.63157895,2042.316834,-7547.565399,1012.857704,-621.154321,-230.34,-2128.199161,-3880,-10938,-92,2318,-1802,-5083,62.13,68.96,60.40444444,68.42931171,0,0.0034375,-0.006180556,-0.07375966
302,-33,0.9,3,53.21637427,2796,-7446,898,-631,-240,-2188,-4082,-10924,430,2156,-1633,-4751,62.13,68.96,60.36205761,68.33343462,0,0,-0.042386831,-0.095877093
302,-33,0.9,3,53.80116959,3990,-7244,230,-587,-227,-2142,-4522.626625,-10514.86328,412.1774194,2007.696408,-1358.561695,-4517.88727,62.095,68.96,60.36,68.28525273,-0.035,0,-0.002057613,-0.048181888
302,-33,0.9,3,54.38596491,4062.197665,-7190.064955,424.4665314,-565.4467456,-256.4034091,-1981.513274,-4836,-9840,390,1882,-1007,-4365,62.06,68.95693873,60.36,68.23596228,-0.035,-0.003061266,0,-0.049290449
302,-33,0.9,3,54.97076023,4084,-7170,742,-556,-302,-1854,-4726,-9272,384,1794,-582,-4301,62.06,68.89669041,60.36,68.13342282,0,-0.060248321,0,-0.102539468
