locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
202,-5,0.7,4,71.32352941,3525.977428,2045.138677,-1502.480839,-1118.093773,-1618.741928,-435.4587091,-3084.832,-8590.768,220.0872678,-453.3262143,104.2552727,1262.632315,59.69661821,66.12640006,60.12,65.50445521,-0.011087133,0.025537828,0,-0.097496589
202,-5,0.7,4,72.05882353,2322,4010,-2976,-1092,-1045,-304,-2776.816,-8315.984,183.3581763,-421.0090428,116.3621818,1173.499862,59.68252984,66.14211568,60.12,65.41876906,-0.014088368,0.015715624,0,-0.085686152
202,-5,0.7,4,72.79411765,360,-3188,-4282,-253,-287,-420,-2409.184,-7988.016,154.1854509,-385.5287642,126.8414545,1094.45125,59.66660997,66.15315019,60.12,65.35674653,-0.015919873,0.011034506,0,-0.062022531
202,-5,0.7,4,73.52941176,828,-2504,-2224,133,-110,181,-2101.168,-7713.232,134.941817,-356.3656571,134.2138182,1032.335093,59.65211999,66.16467115,60.12,65.3302408,-0.014489982,0.01152096,0,-0.026505728
202,-5,0.7,4,74.26470588,-50,-2640,410,501,92,1149,-1972,-7598,128,-343,137,994,59.64232129,66.18184613,60.08735599,65.33,-0.009798695,0.017174985,-0.032644006,-0.000240801
202,-5,0.7,4,75,-1004,-3138,1236,617,126,1776,-1973.868256,-7622.705539,145.3570948,-340.8620307,135.8921283,970.8753766,59.64,66.21474408,60.06,65.33018894,-0.002321294,0.032897946,-0.027355994,0.000188942
202,-5,0.7,4,75.73529412,-1114,-3236,820,870,200,2403,-1978.798949,-7686.419825,191.9522208,-339.0600766,133.0349854,950.1148939,59.64,66.3105926,60.06,65.33610068,0,0.095848521,0,0.005911734
202,-5,0.7,4,76.47058824,-1004.076592,-3367.875352,395.1741373,1145.783553,265.3802506,2927.410788,-1985.780966,-7773.539359,259.5711403,-337.5915511,129.1282799,932.1535634,59.64,66.40278879,60.06,65.34814815,0,0.092196188,0,0.012047472
202,-5,0.7,4,77.20588235,-718.3784286,-3522.07273,-68.78154875,1442.053673,332.6911652,3409.413759,-1993.803193,-7868.460641,339.9996156,-336.4538674,124.8717201,917.426397,59.64,66.49061098,60.06,65.36340958,0,0.087822192,0,0.01526143
202,-5,0.7,4,77.94117647,-323.0135983,-3704.888008,-519.9719318,1742.460369,395.7706706,3860.79154,-2001.854516,-7955.580175,425.0234091,-335.6444388,120.9650146,906.3684065,59.64,66.57842232,60.06,65.37896319,0,0.087811343,0,0.015553608
202,-5,0.7,4,78.67647059,115.9098094,-3922.617063,-906.5018855,2030.65365,448.4566937,4293.326756,-2008.923823,-8019.294461,506.4282832,-335.1606786,118.1078717,899.4146036,59.64494606,66.66750992,60.06,65.39188719,0.004946061,0.089087595,0,0.012924006
202,-5,0.7,4,79.41176471,532.2837053,-4181.555768,-1176.476284,2290.283524,484.5871612,4718.802034,-2014,-8044,576,-335,117,897,59.6915978,66.76044469,60.06,65.39925982,0.04665174,0.09293477,0,0.007372624
202,-5,0.7,4,80.14705882,860,-4488,-1278,2505,498,5149,-2016.706168,-7980.976,645.3549178,-349.5053254,121.5930127,923.7689796,59.7,66.83023093,60.06,65.38261099,0.008402198,0.069786239,0,-0.016648829
202,-5,0.7,4,80.88235294,1145.447699,-4979.12046,-1268.625,2701.643001,337.5655769,5594.938089,-2018.187416,-7830.688,722.6442825,-388.3159763,133.499038,988.5069388,59.7,66.87,60.06,65.33238869,0,0.039769074,0,-0.050222297
202,-5,0.7,4,81.61764706,1433.675732,-5695.358939,-1248,2891.40489,-35.40846165,6041.514719,-2019.715579,-7651.312,794.4561883,-444.3739645,149.908557,1067.860408,59.7,66.87,60.06,65.31363888,0,0,0,-0.018749807
202,-5,0.7,4,82.35294118,1656.5659,-6497.917949,-1227.375,3034.464334,-458.4282694,6461.33399,-2022.562495,-7501.024,847.3787294,-510.6213018,168.0120506,1138.475918,59.7,66.86241392,60.06,65.29754804,0,-0.007586083,0,-0.016090843
202,-5,0.7,4,83.08823529,1746,-7248,-1218,3091,-769,6827,-2028,-7438,868,-580,185,1177,59.7,66.76664559,60.06,65.28393855,0,-0.095768327,0,-0.01360949
202,-5,0.7,4,83.82352941,1469.220339,-7974.647169,-1270.148302,3080.908095,-974.636923,7148.294372,-2756,-8276,778,-672,202,1187,59.71898438,66.63630161,60.06,65.27310345,0.018984375,-0.130343979,0,-0.010835095
202,-5,0.7,4,84.55882353,916.440678,-8694.020287,-1379.629938,3056.371746,-1146.818461,7433.728247,-2751.074555,-8247.8125,699.1291181,-720.0302431,219.0729508,1201.747353,59.76,66.49,60.06,65.2653358,0.041015625,-0.146301611,0,-0.007767658
202,-5,0.7,4,85.29411765,504,-9248,-1476,3026,-1219,7654,-2736.380618,-8173.5,622.2113173,-756.0086294,234.8706898,1219.936542,59.76,66.39889359,60.06,65.26092862,0,-0.091106414,0,-0.004407179
202,-5,0.7,4,86.02941176,343.2521606,-9665.787838,-1546.43711,2989.334335,-1081.185221,7834.081959,-2712.041784,-8068.4375,548.0373259,-783.8139096,250.484687,1241.579169,59.76553711,66.33032462,60.05875584,65.26,0.005537109,-0.068568963,-0.00124416,-0.000928617
202,-5,0.7,4,86.76470588,235.3306204,-10042.52434,-1615.16632,2940.394654,-723.4105901,7998.961742,-2678.181649,-7948,477.3978721,-807.3248347,267.0064125,1266.686838,59.81446289,66.27454607,60.03988224,65.26,0.048925781,-0.055778556,-0.0188736,0
202,-5,0.7,4,87.5,131.24377,-10318.99868,-1667.31237,2879.507646,-229.1806638,8119.360653,-2634.923807,-7827.5625,411.0836844,-830.4201555,285.5273364,1295.271152,59.82,66.27,60.00718464,65.26,0.005537109,-0.004546067,-0.0326976,0
